#          lgT                    lgLx
-1.264173950219437792e+00 -4.862578405062152775e+00
-1.178256822881565302e+00 -4.700665865121185227e+00
-1.224683972609617033e+00 -4.609652303654553585e+00
-1.252425763750481646e+00 -4.813423520837554648e+00
-1.215935716340488693e+00 -5.023113974769579215e+00
-1.403416714164196444e+00 -4.855926505955824091e+00
-1.238102194669283174e+00 -4.734796161063886011e+00
-1.139684183950889107e+00 -4.700735963488079427e+00
-1.253878548700012141e+00 -4.720321830998755352e+00
-1.381226844413478316e+00 -5.070153014643747902e+00
-1.325896722603421729e+00 -4.831206425632076140e+00
-1.310879012119902542e+00 -4.691854737776685269e+00
-1.175692031929843395e+00 -4.686892953648797544e+00
-1.249722998524505746e+00 -4.886416384204023799e+00
-1.379023571545856974e+00 -4.828701358384308584e+00
-1.338600989338617042e+00 -4.717745954167611444e+00
-1.169102956199705279e+00 -4.569234240488645682e+00
-1.229921463659976233e+00 -4.730624894219691789e+00
-1.231895364392211256e+00 -4.743946196441937602e+00
-1.357978127616304542e+00 -5.012599819280053381e+00
-1.292239768935504074e+00 -4.980855939483279649e+00
-1.323708995503596109e+00 -4.939832896166260312e+00
-1.171657000506996837e+00 -4.329498268786675652e+00
-1.146760975982215491e+00 -4.585874992033049935e+00
-1.256683102354994919e+00 -4.609048625886471129e+00
-1.284760339531778817e+00 -4.793248847033543036e+00
-1.257506481302880452e+00 -4.930305007286175822e+00
-1.313186137594427150e+00 -4.885997952902896735e+00
-1.329622862424421292e+00 -4.795401126310578910e+00
-1.379917371530666070e+00 -5.096053579668378575e+00
-1.272363051903213638e+00 -5.084919662490285930e+00
-1.259412829585423443e+00 -4.704887655693907433e+00
-1.373776363448858007e+00 -5.153360524963987110e+00
-1.260476955837387614e+00 -4.600395850173461199e+00
-1.443803636511137745e+00 -5.250301081380110979e+00
-1.279238016493303709e+00 -4.757769007358883862e+00
-1.471931444782033527e+00 -5.429771866288439774e+00
-1.387329734139950865e+00 -4.605117287963193640e+00
-1.255880401409326108e+00 -4.861096332216388483e+00
-1.309284432354140382e+00 -4.902584988000845634e+00
-1.102278886922761991e+00 -4.698642638824188644e+00
-1.284350890734388795e+00 -4.909276531659469534e+00
-1.353149872289853173e+00 -4.723119143655599927e+00
-1.348492313454870750e+00 -4.968317307107097847e+00
-1.240802954648548173e+00 -4.653276574516805653e+00
-1.355863081794766556e+00 -4.905034653815190104e+00
-1.313421347473416656e+00 -4.801339153176769514e+00
-1.219124718419253739e+00 -4.572713030600184858e+00
-1.276421949841691772e+00 -4.662329069769332257e+00
-1.455201667364151907e+00 -5.424463422725913198e+00
-1.331911498458935528e+00 -5.098276510321804622e+00
-1.269180155715449398e+00 -4.778793078126529537e+00
-1.327884766042234821e+00 -4.984786121450300200e+00
-1.290799153798709131e+00 -4.659035104105950786e+00
-1.443858875106514006e+00 -4.962854391528030540e+00
-1.255864272080668753e+00 -4.731340347602330354e+00
-1.294373319009804346e+00 -4.823919701108795088e+00
-1.185440778213133761e+00 -4.404531268305124314e+00
-1.269328464214026342e+00 -4.702335501373299032e+00
-1.327769900503807499e+00 -4.932276928284388795e+00
-1.189092251814676482e+00 -4.624497353956141588e+00
-1.316439020708193075e+00 -4.749722276136699506e+00
-1.535928097924816438e+00 -5.487793017630894887e+00
-1.315993284884795500e+00 -5.112325092706529794e+00
-1.202416495124763562e+00 -4.709472963816918600e+00
-1.412186783978941484e+00 -5.217815983383843559e+00
-1.227924450141532065e+00 -4.459925990647402472e+00
-1.294907410724600361e+00 -4.844798979417626938e+00
-1.254845024093465433e+00 -4.468743728905313795e+00
-1.261266140880498821e+00 -4.733140693288561351e+00
-1.121044641743369930e+00 -4.325871865913724079e+00
-1.469829193174764681e+00 -5.464835752369166855e+00
-1.582475048270982843e+00 -5.351469241987786951e+00
-1.363200811633798137e+00 -5.057734198471027121e+00
-1.285318782019572392e+00 -4.721047239342804680e+00
-1.363705496948556695e+00 -4.768785289752798917e+00
-1.292753617441491754e+00 -4.756066001144215072e+00
-1.379849616155399472e+00 -5.087024728297185661e+00
-1.238183135932851675e+00 -4.577345287426951792e+00
-1.320927623818303642e+00 -4.915395686724156832e+00
-1.421033911291536000e+00 -5.105389674981128501e+00
-1.208658205539423491e+00 -4.741117291208944984e+00
-1.382195466733153744e+00 -5.009932412815966352e+00
-1.373734973883196764e+00 -5.241828801001320315e+00
-1.229571259406337935e+00 -4.607658251568356178e+00
-1.363823223672488316e+00 -4.787588700923132379e+00
-1.221399603049459159e+00 -4.774244005042924677e+00
-1.236749064506413420e+00 -4.857990448467490729e+00
-1.238054730436703554e+00 -4.555334891206253012e+00
-1.493467708427705931e+00 -5.319293838788730078e+00
-1.270352541701518456e+00 -4.655921499636858307e+00
-1.495529853808391652e+00 -5.581066030693200730e+00
-1.228011646021122560e+00 -4.798749966880342832e+00
-1.267664990190478402e+00 -4.853308901687648280e+00
-1.223979997586443602e+00 -4.543801640762704430e+00
-1.276212457357213559e+00 -4.843366643673345351e+00
-1.173918214665127469e+00 -4.608311115232079480e+00
-1.357146163450395182e+00 -4.894861465876751971e+00
-1.254269492915139228e+00 -4.898214154959593891e+00
-1.206731133582625404e+00 -4.936618308144957723e+00
-1.333738573194648058e+00 -5.051532116823364227e+00
-1.395973396631627228e+00 -4.975418981780714844e+00
-1.543277202188071628e+00 -5.168973698707331366e+00
-1.311566480816658053e+00 -4.805740623689307434e+00
-1.315839504989642972e+00 -4.803112614126797020e+00
-1.297718072690066116e+00 -4.751626088633194911e+00
-1.272070698412368639e+00 -4.780648284087187783e+00
-1.268113987279169574e+00 -4.746608960161010415e+00
-1.321726507068267997e+00 -5.041909951441243543e+00
-1.401113060876000516e+00 -5.078334342629279519e+00
-1.292486525129070696e+00 -4.758105035432138585e+00
-1.324657108030114605e+00 -4.911193978932725912e+00
-1.367410601472926146e+00 -4.767611850650063765e+00
-1.180856528967748398e+00 -4.792399099992300293e+00
-1.360436918571640508e+00 -5.049442527924313140e+00
-1.415325454563287622e+00 -5.122785499597521941e+00
-1.438256749199977147e+00 -5.269899899388343911e+00
-1.575620231105108848e+00 -5.485172516680888677e+00
-1.268963816035387993e+00 -4.916312864592804921e+00
-1.284146412079800958e+00 -4.979333350339719466e+00
-1.254005386011492806e+00 -4.844663865311229500e+00
-1.483173111738113281e+00 -5.446928020663105663e+00
-1.211603868897757286e+00 -4.470776349214395928e+00
-1.240954387196576914e+00 -4.857201616181857418e+00
-1.479042260154273869e+00 -5.391686304841176280e+00
-1.477974891609378894e+00 -5.565170658740878018e+00
-1.405686524238328960e+00 -5.344150324907212202e+00
-1.191980275214207019e+00 -4.803001149251489466e+00
-1.317315203828056447e+00 -4.731441692195264004e+00
-1.300262483416530168e+00 -4.657759073001570549e+00
-1.305383015860297924e+00 -4.701259059913470928e+00
-1.534931810111590300e+00 -5.270940231891699135e+00
-1.275506836669900945e+00 -4.935631385840862251e+00
-1.249532070455477539e+00 -4.529208257101917212e+00
-1.226753528521498771e+00 -4.606214416326280592e+00
-1.362573985543330313e+00 -4.933780812016117068e+00
-1.578793375354486717e+00 -5.470145627343787176e+00
-1.487736263617761567e+00 -5.154841399135191793e+00
-1.199801834753367658e+00 -4.682483067663214094e+00
-1.583535794252403317e+00 -5.536661089719619788e+00
-1.221943770821563024e+00 -4.858395981464681768e+00
-1.211776597871238481e+00 -4.524677820798133077e+00
-1.286339117291547929e+00 -4.656107620664335478e+00
-1.261070152027315761e+00 -4.639847034087048350e+00
-1.346040946407577765e+00 -4.896932778683101617e+00
-1.322534623020966693e+00 -4.941772981406434617e+00
-1.274983318042775648e+00 -4.766050853988582858e+00
-1.279076524774192425e+00 -4.823765079497401409e+00
-1.132612796256986964e+00 -4.385163776784321676e+00
-1.541470990026256205e+00 -5.449182081508604725e+00
-1.055022199189867615e+00 -4.585307250281381641e+00
-1.335361920142583259e+00 -4.674729787270851311e+00
-1.260069931869905790e+00 -4.635832424010684960e+00
-1.404419276666444949e+00 -5.200936871674345596e+00
-1.234024338930946429e+00 -4.744602724832994056e+00
-1.314046148555750859e+00 -5.092797371133250373e+00
-1.403161492574705793e+00 -5.263193525008843743e+00
-1.306167167651984151e+00 -4.784384014277430985e+00
-1.233304541019092593e+00 -4.370232416293530875e+00
-1.322742669268256899e+00 -4.562024815885507678e+00
-1.159608172856178454e+00 -4.679472167240011693e+00
-1.272458287495052520e+00 -4.722003718149236029e+00
-1.227385121330422990e+00 -4.559351496155437111e+00
-1.238591039939395344e+00 -4.768622166353828185e+00
-1.288061909819412154e+00 -4.860482854762296689e+00
-1.240078184043946319e+00 -4.633963730200833631e+00
-1.166067062984361025e+00 -4.588317592127019395e+00
-1.335244785161865178e+00 -4.923525875418642173e+00
-1.284838549497767435e+00 -4.833634623307865752e+00
-1.344814771763967354e+00 -4.877920267416303801e+00
-1.303837830852933255e+00 -4.848725938052292683e+00
-1.278508607059821500e+00 -5.138096526009046983e+00
-1.186482001831011379e+00 -4.680322212953261563e+00
-1.418380751172809928e+00 -5.127821350742914674e+00
-1.227699417536513460e+00 -4.649451488764009710e+00
-1.130294279952969827e+00 -4.708180980783572167e+00
-1.235931985631714580e+00 -4.699810970758732331e+00
-1.289814593241790597e+00 -4.732803148653379921e+00
-1.276412708943672536e+00 -4.797394338298500926e+00
-1.396799051345290588e+00 -5.046812672211595796e+00
-1.171396190887930677e+00 -4.650101727482405245e+00
-1.262547890304980491e+00 -4.727831001618286955e+00
-1.300087259057759459e+00 -4.834119332348640441e+00
-1.208235595608435853e+00 -4.398227899607304536e+00
-1.262603690978558735e+00 -4.792592427860805415e+00
-1.211698773925570460e+00 -4.761880503415881982e+00
-1.400678461295565391e+00 -5.064662366967727536e+00
-1.491040172517012818e+00 -5.081123144389683155e+00
-1.350020879211256686e+00 -5.100476891242526456e+00
-1.358426576301315913e+00 -4.986521900252007811e+00
-1.121727583590235611e+00 -4.475486638466643186e+00
-1.317794076597541775e+00 -4.873850382890721811e+00
-1.355605481118188793e+00 -4.904107574220221366e+00
-1.313036857404389135e+00 -4.838173223680547252e+00
-1.330766989326714445e+00 -4.888217609757556481e+00
-1.239693588394190416e+00 -4.707717235002016665e+00
-1.224126511760806446e+00 -4.761529471266357838e+00
-1.278048337379015686e+00 -4.882106103329993729e+00
-1.389485233947072684e+00 -5.169459054569728096e+00
-1.522596715510605936e+00 -5.369487142439226091e+00
-1.203177177823646415e+00 -4.715825998152896936e+00
-1.332337716579986120e+00 -4.843131941429410503e+00
-1.332226281318396488e+00 -5.004711370165743745e+00
-1.487339108858423131e+00 -5.272101442768336810e+00
-1.330718920303459063e+00 -5.111761081987959976e+00
-1.360060386359628781e+00 -5.003281103234540339e+00
-1.499247333778128022e+00 -5.394089707606498862e+00
-1.188958976496186981e+00 -4.509082082770899724e+00
-1.323362331503791012e+00 -4.732326283722080973e+00
-1.314414867026001188e+00 -4.949345044873997068e+00
-1.284027652161250366e+00 -4.542114643207678881e+00
-1.282627386137091596e+00 -4.871897776351703513e+00
-1.261920172004444840e+00 -4.730198914138012967e+00
-1.281802857137961382e+00 -4.900730353725935018e+00
-1.325071381993871311e+00 -4.684062417956888602e+00
-1.295253205817303410e+00 -4.603950453227682260e+00
-1.309792796972802487e+00 -4.889946850534435896e+00
-1.236455112351426244e+00 -4.527548542233549966e+00
-1.109447538993787008e+00 -4.588192918905754425e+00
-1.477730363970949590e+00 -5.414035438561464630e+00
-1.387885360564584225e+00 -5.191235197550224889e+00
-1.549420978218694289e+00 -5.514016189331654161e+00
-1.422426566767457157e+00 -5.201420602237515567e+00
-1.243618973354530644e+00 -4.765890221686728268e+00
-1.228608343594191243e+00 -4.686541561844299153e+00
-1.263467819787011726e+00 -4.849080505687196840e+00
-1.335845028753020802e+00 -4.916084889791266122e+00
-1.412180893536710835e+00 -5.049129757727776280e+00
-1.243110501082632213e+00 -4.706361311212722498e+00
-1.383882058175081919e+00 -5.255722216860851503e+00
-1.103242124559796311e+00 -4.574931061540221222e+00
-1.332010215271040243e+00 -4.937124840739095966e+00
-1.440044789997796615e+00 -5.114251708409172537e+00
-1.569007543248683634e+00 -5.313910086545042155e+00
-1.313883158001310392e+00 -4.799098749916713480e+00
-1.226711714922932739e+00 -4.680081607993789028e+00
-1.309915933304168556e+00 -4.657897294320979320e+00
-1.430226364986772136e+00 -4.932795464787991691e+00
-1.492419650498355121e+00 -5.351162932643463321e+00
-1.205562919366080621e+00 -4.757401795269932343e+00
-1.273564424834856768e+00 -4.676400683661286806e+00
-1.468076664809989884e+00 -5.288172099273858784e+00
-1.420494305254699441e+00 -5.271878222765761457e+00
-1.359843127186394884e+00 -4.806103827751143420e+00
-1.221666856289087555e+00 -4.700505042255692878e+00
-1.246956270798162736e+00 -4.945151366926887171e+00
-1.184583625666579598e+00 -4.477557740908023831e+00
-1.386250231400270927e+00 -5.050334637199910937e+00
-1.308869286028315315e+00 -4.689264678894318195e+00
-1.290744418799315341e+00 -4.996343491493146161e+00
-1.522628556318832427e+00 -5.432047426019249947e+00
-1.336402167972088773e+00 -4.810002734153230541e+00
-1.511359771638866700e+00 -5.443298901825674108e+00
-1.376701805721005201e+00 -5.128907951783273411e+00
-1.454073174257510148e+00 -5.230833727388642274e+00
-1.299719214301251924e+00 -4.743216358030285740e+00
-1.336699752724629819e+00 -4.894832726579114279e+00
-1.435317970481017724e+00 -5.107054490412104464e+00
-1.373092254713099258e+00 -5.150277273172105374e+00
-1.360255377378319031e+00 -4.903011226630841435e+00
-1.407891431683683692e+00 -5.128725106500220399e+00
-1.267620925449828073e+00 -4.748903662492870659e+00
-1.396983285809178188e+00 -5.182699850923933482e+00
-1.206092817863886557e+00 -4.652855020439081279e+00
-1.309028158556164945e+00 -5.033166664093085885e+00
-1.323936636729615701e+00 -4.803451543877442553e+00
-1.157008462971069296e+00 -4.534654612912080829e+00
-1.248138992768019317e+00 -4.475409891095765147e+00
-1.412544887283824657e+00 -5.162691032175664496e+00
-1.320901586245158299e+00 -4.839298739290808449e+00
-1.215006219978194579e+00 -4.706082041415619699e+00
-1.270445544199440668e+00 -4.341438279983549364e+00
-1.256370452216525546e+00 -4.604070452463705720e+00
-1.351064347866506310e+00 -4.782874159202214592e+00
-1.192534117493351697e+00 -4.492737086318291162e+00
-1.287143878311531875e+00 -4.933570767799564827e+00
-1.349378611340834810e+00 -4.910645135156652685e+00
-1.241628377149323059e+00 -4.839838282699798100e+00
-1.320334595463604765e+00 -4.753583974820260849e+00
-1.263461254661467859e+00 -5.046202268934434798e+00
-1.260327218317773612e+00 -4.822920999025815725e+00
-1.284470318046551984e+00 -4.795309530337900306e+00
-1.321053010811239048e+00 -4.641445584660512047e+00
-1.365050478924486832e+00 -5.033343467688705886e+00
-1.500777084081911461e+00 -5.358999278646797926e+00
-1.405563189788369138e+00 -5.368811494005914398e+00
-1.208364561759756040e+00 -4.622962362249188217e+00
-1.364886828873422164e+00 -4.777975037567520289e+00
-1.303600457324624484e+00 -4.943297912388868731e+00
-1.364227998022708332e+00 -4.812127287277243148e+00
-1.138528260782454282e+00 -4.583204521620814376e+00
-1.331072824247566899e+00 -4.912376483497194357e+00
-1.340596418126081657e+00 -5.052868702386622779e+00
-1.246617028949270178e+00 -4.535111373092783893e+00
-1.298587027096076207e+00 -5.116114476453624604e+00
-1.441123574354200576e+00 -5.178581806728572268e+00
-1.353254089073903099e+00 -4.629156037903911169e+00
-1.494545469830764972e+00 -5.343797149368378463e+00
-1.266847158385336236e+00 -4.718583961645635760e+00
-1.380347082003605674e+00 -5.085720825263384981e+00
-1.231666863055247196e+00 -4.538063488869519269e+00
-1.339458455991522579e+00 -4.851214016950832431e+00
-1.427932932438984004e+00 -5.229675126576560196e+00
-1.170178079882280731e+00 -4.497188045276708124e+00
-1.358301437211206775e+00 -4.918426212099404005e+00
-1.251347808001588291e+00 -4.730205041170282954e+00
-1.429617537282372286e+00 -5.161283619966177127e+00
-1.411668294865173090e+00 -5.163842362605580938e+00
-1.237695106545366519e+00 -4.632022902701657507e+00
-1.165398031407546275e+00 -4.569355909716276365e+00
-1.430936838702430602e+00 -5.194725111855072797e+00
-1.299068894342549463e+00 -5.147753460192039832e+00
-1.512503292015624279e+00 -5.159032996459787412e+00
-1.263132128324631731e+00 -4.719686581533709457e+00
-1.407251034404589429e+00 -4.768455434904389278e+00
-1.198163817485606186e+00 -4.704930447287081208e+00
-1.299181344370099467e+00 -4.603228618001150352e+00
-1.456046815348888135e+00 -5.194601021180035971e+00
-1.355413703188915742e+00 -4.873342101964597717e+00
-1.226512400397913316e+00 -4.648622958536432925e+00
-1.342730394452295695e+00 -4.544757861498156082e+00
-1.082248051371694997e+00 -4.677851050615529083e+00
-1.160207675182072240e+00 -4.439003381810587179e+00
-1.271217139666977136e+00 -4.498654263591967073e+00
-1.424966739058146192e+00 -5.122081799686634795e+00
-1.237775692246741777e+00 -4.628418166600790862e+00
-1.307727265218232349e+00 -4.971642966961593579e+00
-1.285709932554781609e+00 -4.821649680323162990e+00
-1.142590060926099493e+00 -4.522933954731172435e+00
-1.343009243790481033e+00 -4.894920207324615191e+00
-1.237127113058086758e+00 -4.596723240529263954e+00
-1.258740535103636482e+00 -5.014329338502507838e+00
-1.249277573539548269e+00 -4.746762520815301478e+00
-1.463518365794904463e+00 -5.192480721777395836e+00
-1.440501339591528263e+00 -5.068067746303720256e+00
-1.440250538414539871e+00 -5.236946256026713264e+00
-1.192211351168115385e+00 -4.332940651086522266e+00
-1.237577458026215993e+00 -4.683390283944963706e+00
-1.247303355454539409e+00 -4.393597970070878489e+00
-1.154631377631798017e+00 -4.805385133141538923e+00
-1.458097414594206054e+00 -5.010985881090529226e+00
-1.181175747667547293e+00 -4.624713462467147984e+00
-1.319403221051938413e+00 -4.884952643966559371e+00
-1.250542718193459635e+00 -4.741803400283538750e+00
-1.438310284718051779e+00 -5.266090463909650410e+00
-1.121575686998282251e+00 -4.725815161029363054e+00
-1.179732481934001154e+00 -4.574691988860215552e+00
-1.120508037100771404e+00 -4.696146786611230972e+00
-1.263775897177821461e+00 -4.774696625926322824e+00
-1.328765022091495052e+00 -4.820558726984380371e+00
-1.235231802752505104e+00 -4.789286561654557239e+00
-1.294176878790072704e+00 -4.701397960884343696e+00
-1.245865886032246905e+00 -4.733599100097754864e+00
-1.382849050895308185e+00 -5.050213866704728716e+00
-1.277105062292183790e+00 -4.660744916956380379e+00
-1.199427058165593696e+00 -4.577552777202309464e+00
-1.359829953433637995e+00 -4.924275314098955469e+00
-1.261759082518197683e+00 -4.641387657336486505e+00
-1.458334478944817825e+00 -5.197210467332971540e+00
-1.552679511028941528e+00 -5.485704862085653666e+00
-1.342257518793807058e+00 -4.651434137925950729e+00
-1.516107091056370093e+00 -5.304074830207633262e+00
-1.439086326314842346e+00 -4.941750363565298620e+00
-1.290559655426553931e+00 -4.596156237270755618e+00
-1.344151288183809356e+00 -4.804117045511436146e+00
-1.376045175873555237e+00 -4.873966924251072363e+00
-1.337793557751999041e+00 -4.543651842910838567e+00
-1.466706609206084755e+00 -4.996214070181706823e+00
-1.520717230653189089e+00 -5.470753963242547258e+00
-1.285596734935395613e+00 -4.705392165353622147e+00
-1.471637943395910142e+00 -5.333731716949349000e+00
-1.457259584786461115e+00 -5.235164087316675818e+00
-1.297712915963555202e+00 -4.906010273056076620e+00
-1.437250052998456207e+00 -5.066348853492367965e+00
-1.258178984014187263e+00 -4.858396703245510651e+00
-1.260366916293902628e+00 -4.652849909979653198e+00
-1.212236160941586816e+00 -4.781210612270205829e+00
-1.195693959100719850e+00 -4.727860597831830880e+00
-1.321929355112392512e+00 -4.708474491915803917e+00
-1.423224236307469193e+00 -5.288124954658066201e+00
-1.305664675798097640e+00 -4.857614338899761464e+00
-1.279571554313769122e+00 -4.709266762051779409e+00
-1.556117813151132845e+00 -5.388420522655146705e+00
-1.205937593076469749e+00 -4.822852016573882850e+00
-1.344854464685339757e+00 -5.297260336194963060e+00
-1.227971125277152353e+00 -4.841537604266886063e+00
-1.246070050834378495e+00 -4.532118480103629388e+00
-1.247081798600741420e+00 -4.749781260711771758e+00
-1.256021428869633860e+00 -4.717786150903812370e+00
-1.266815327937843128e+00 -4.802548888763683799e+00
-1.576775608958097097e+00 -5.285590764485602833e+00
-1.248637702041748065e+00 -4.681751611960335069e+00
-1.161286580295903148e+00 -4.914917755447395287e+00
-1.254182616015674379e+00 -4.720502684355522227e+00
-1.293729474207864660e+00 -5.040435847620169163e+00
-1.264675162157774091e+00 -4.629727849040480514e+00
-1.383249535336929403e+00 -5.059686104460273448e+00
-1.355553412228305277e+00 -4.684708316330665312e+00
-1.288562574883166389e+00 -4.725139174270618803e+00
-1.230691554501120333e+00 -4.713062355221002697e+00
-1.272080712871522357e+00 -4.732602000942059739e+00
-1.354338462825204203e+00 -4.898756277254413760e+00
-1.296056370754122389e+00 -4.901481209938371109e+00
-1.340527153958474882e+00 -4.872864452773345789e+00
-1.404428258319176281e+00 -5.050795982226600422e+00
-1.272720584447965875e+00 -4.560219565675454056e+00
-1.442215178745201776e+00 -5.276840574661764371e+00
-1.505546770294650782e+00 -5.348282619631022250e+00
-1.285661866832005895e+00 -4.799216030957737189e+00
-1.522994938501583295e+00 -5.442078794553114385e+00
-1.367870578648760160e+00 -5.135927816341044227e+00
-1.335679636373793500e+00 -5.022005066516463501e+00
-1.158082688136530036e+00 -4.824326624939002883e+00
-1.220535096768882388e+00 -4.537648549601624559e+00
-1.231568914886971955e+00 -4.725480495080526921e+00
-1.258979180996046221e+00 -4.681489528250789789e+00
-1.491310149197664359e+00 -5.515145334921908393e+00
-1.248808738354286074e+00 -5.113526558149268375e+00
-1.387647048732075783e+00 -5.023029993540419902e+00
-1.424529285194299888e+00 -5.260172030500932294e+00
-1.271708358723428134e+00 -4.725952668173746041e+00
-1.414452195916432897e+00 -4.958741711431692067e+00
-1.329295748505348485e+00 -4.678515511250836312e+00
-1.297450581422765925e+00 -5.009982372942857864e+00
-1.233134423389590895e+00 -4.808344663508698602e+00
-1.372139370777015976e+00 -4.918691206151780015e+00
-1.512718326414976833e+00 -5.327102305702871021e+00
-1.393399347811434597e+00 -5.104794630822548918e+00
-1.352804882920698892e+00 -4.932215942296606315e+00
-1.323170904123480707e+00 -4.729083219962163298e+00
-1.280502502873543724e+00 -4.663588128449711157e+00
-1.280959609201242078e+00 -4.869132362824805327e+00
-1.315788561828910685e+00 -4.734847436513631713e+00
-1.537817978834552290e+00 -5.490284629966557084e+00
-1.290153715746013674e+00 -4.816268591993598136e+00
-1.270906355413391031e+00 -4.661111393554616456e+00
-1.266077659915159526e+00 -4.253092250062801227e+00
-1.260837738847043088e+00 -4.490093042818428692e+00
-1.192409034417049485e+00 -4.542637015422205771e+00
-1.262753544579233500e+00 -4.750857653475520692e+00
-1.348942441488179211e+00 -4.719669372951474706e+00
-1.364665288652169961e+00 -4.989543668343083382e+00
-1.302641968573302167e+00 -4.814285389326551368e+00
-1.203886498874323197e+00 -4.427976855485831642e+00
-1.416955241801268528e+00 -5.030656315446719873e+00
-1.321743645590868654e+00 -4.758833915988802232e+00
-1.316093587768719431e+00 -5.051942322356529402e+00
-1.353438282645112123e+00 -5.086668796369441914e+00
-1.470717548822175758e+00 -5.200093086535054532e+00
-1.187066259730939599e+00 -4.806353171784757627e+00
-1.232184471910153345e+00 -4.715949242969739608e+00
-1.382429176032647700e+00 -5.107299697729545507e+00
-1.383162593984574640e+00 -5.035223433298119389e+00
-1.456771469773840533e+00 -5.183907599099517149e+00
-1.206124771802290052e+00 -4.638450651987159112e+00
-1.218781021723678304e+00 -4.616732013188531880e+00
-1.438013386648208769e+00 -5.136973213276567307e+00
-1.172661682566652486e+00 -4.669646972564318155e+00
-1.154960534912543801e+00 -4.604020207063515890e+00
-1.329459155961655092e+00 -4.589830222852026687e+00
-1.217576460972826125e+00 -5.020166177927492868e+00
-1.299533427042282030e+00 -4.844785179882648229e+00
-1.450690439302049661e+00 -5.473145212556985051e+00
-1.149514476214200887e+00 -4.782885510535167306e+00
-1.260637685250318274e+00 -4.643558702636484625e+00
-1.234004132012658905e+00 -4.712969480001820699e+00
-1.093241149911199583e+00 -4.605140312054637697e+00
-1.422617502297509606e+00 -5.265239401859281188e+00
-1.234169318133341520e+00 -4.522803156405805325e+00
-1.174664457823197505e+00 -4.483120446475767906e+00
-1.286528206861800694e+00 -4.625191753917118120e+00
-1.136032921827253128e+00 -4.674846123692625532e+00
-1.167147128792997313e+00 -4.846259128409577066e+00
-1.211403687219674952e+00 -4.789342467921740010e+00
-1.345787076553664585e+00 -4.549084922049433821e+00
-1.354837090538918654e+00 -5.041938677055116003e+00
-1.321133098704009967e+00 -4.903613763555275007e+00
-1.214323017887768197e+00 -4.763256090566256873e+00
-1.251007924770383362e+00 -4.234334988166532199e+00
-1.330688927614407380e+00 -4.856987139061131664e+00
-1.287834485601712320e+00 -4.799449192320830448e+00
-1.245226891833804528e+00 -4.639231628961573151e+00
-1.329347592337713380e+00 -4.771987157781991229e+00
-1.209942939966058839e+00 -4.602931498507875752e+00
-1.392785537915800287e+00 -4.988235032669486202e+00
-1.280071997391543315e+00 -4.732967164526040271e+00
-1.340748399521555445e+00 -4.867663813141708040e+00
-1.276026277466124181e+00 -4.860426197579441165e+00
-1.201435712739813200e+00 -4.637090795814110322e+00
-1.406790845136818957e+00 -5.212395850967836530e+00
-1.253576695695310050e+00 -4.635066470751085355e+00
-1.311217924949301672e+00 -5.255851901943435323e+00
-1.352917121407313905e+00 -5.036565527474276216e+00
-1.401967270140733302e+00 -5.071458909433246731e+00
-1.184080994646489637e+00 -4.330407492227056565e+00
-1.263739256342154116e+00 -4.774535698531992445e+00
-1.273839560153674944e+00 -4.320468178605443299e+00
-1.180916317187283848e+00 -4.700192938197494286e+00
-1.308893330303079860e+00 -4.850426425238651085e+00
-1.309987301114194480e+00 -4.820422228457670322e+00
-1.294288091737031188e+00 -4.682382677910428725e+00
-1.398737456290660708e+00 -5.103597159772948366e+00
-1.190289422166512567e+00 -4.928633529625598086e+00
-1.300562049745522142e+00 -4.868811650819665715e+00
-1.383702947993959320e+00 -5.050167216011559823e+00
-1.329001791303471958e+00 -4.958477782172153958e+00
-1.574674569743204078e+00 -5.186411043587167313e+00
-1.228430019166625087e+00 -4.766252240921288852e+00
-1.282504524470204466e+00 -4.749593128489721039e+00
-1.206818908815313174e+00 -4.621513014311321221e+00
-1.216541958114760957e+00 -4.683949051178724510e+00
-1.230734984915198504e+00 -4.832981946051907229e+00
-1.346418422533654180e+00 -5.223540490193228081e+00
-1.411784893484237413e+00 -5.085090354412622915e+00
-1.191193581952706193e+00 -4.570120910218284926e+00
-1.165665215780739894e+00 -4.474945803061927130e+00
-1.291881971428117115e+00 -4.708877330814395634e+00
-1.311943113941746564e+00 -4.786436009136422420e+00
-1.183908456197116488e+00 -4.850055951200499926e+00
-1.217782463689120354e+00 -4.577473394602610490e+00
-1.194280217672261779e+00 -4.593193832072486771e+00
-1.261682429390718729e+00 -5.035770638576486213e+00
-1.375910631521809036e+00 -4.909793181572544185e+00
-1.503189915685809064e+00 -5.242720159951461234e+00
-1.275111150879389532e+00 -4.820617243333928492e+00
-1.215392433130125127e+00 -4.641927596050653193e+00
-1.387353073091961875e+00 -5.175727890243353890e+00
-1.501498190679508626e+00 -5.135504149780977023e+00
-1.305475429452362501e+00 -4.641959119862277383e+00
-1.316651149110304786e+00 -4.732861844317718614e+00
-1.188817682951903265e+00 -4.666680796349186977e+00
-1.304248367126507935e+00 -4.750100343663045344e+00
-1.290343278439272767e+00 -4.740242413770358709e+00
-1.085047456104598629e+00 -4.644661434504095965e+00
-1.524049128314220347e+00 -5.280867152062040937e+00
-1.310046597040131378e+00 -4.897098569649797284e+00
-1.238090579638140287e+00 -4.795450462227016430e+00
-1.206916030286186325e+00 -4.504313003376972269e+00
